Id	Name	Level[1]	Level[2]	Level[3]	Level[4]	Level[5]	Level[6]	Level[7]	Level[8]	Level[9]	Level[10]	Level[11]	Level[12]	Level[13]	Level[14]	Level[15]	Level[16]	Level[17]	Level[18]	Level[19]	Level[20]	Level[21]	Level[22]	Level[23]	Level[24]	Level[25]	Level[26]	Level[27]	Level[28]	Level[29]	Level[30]
9003	AddBuff	9003																													
90030	AddBehavior	9003																													
9009	AddBuff	9009																													
90090	AddBehavior	9009																													
9010	AddBuff	9010																													
90100	AddBehavior	9010																													
9011	AddBuff	9011																													
90110	AddBehavior	9011																													
9012	AddBuff	9012																													
90120	AddBehavior	9012																													
9013	AddBuff	9013																													
90130	AddBehavior	9013																													
9014	AddBuff	9014																													
90140	AddBehavior	9014																													
9015	AddBuff	9015																													
90150	AddBehavior	9015																													
9016	AddBuff	9016																													
90160	AddBehavior	9016																													
9017	AddBuff	9017																													
90170	AddBehavior	9017																													
9018	AddBuff	9018																													
90180	AddBehavior	9018																													
9019	AddBuff	9019																													
90190	AddBehavior	9019																													
9020	AddBuff	9020																													
90200	AddBehavior	9020																													
9021	AddBuff	9021																													
90210	AddBehavior	9021																													
9601	AddBuff	9601																													
96010	AddBehavior	9601																													
9602	AddBuff	9602																													
96020	AddBehavior	9602																													
9603	AddBuff	9603																													
96030	AddBehavior	9603																													
9604	AddBuff	9604																													
96040	AddBehavior	9604																													
9605	AddBuff	9605																													
96050	AddBehavior	9605																													
9606	AddBuff	9606																													
96060	AddBehavior	9606																													
9607	AddBuff	9607																													
96070	AddBehavior	9607																													
9025	AddBuff	9025																													
90250	AddBehavior	9025																													
9610	AddBuff	9610																													
96100	AddBehavior	9610																													
9611	AddBuff	9611																													
96110	AddBehavior	9611																													
9612	AddBuff	9612																													
96120	AddBehavior	9612																													
9613	AddBuff	9613																													
96130	AddBehavior	9613																													
9614	AddBuff	9614																													
96140	AddBehavior	9614																													
9615	AddBuff	9615																													
96150	AddBehavior	9615																													
9036	AddBuff	9036																													
90360	AddBehavior	9036																													
9042	AddBuff	9042																													
90420	AddBehavior	9042																													
